"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002385","GO:0002385","mucosal immune response","5/1470","18/11957",0.277777777777778,2.25944822373394,2.00197468373178,0.0607782757372974,0.999954599867264,0.999954599867264,"FFAR2/NOS2/NOD2/H2BC12/H2BC11",5
"GO:0010288","GO:0010288","response to lead ion","5/1470","18/11957",0.277777777777778,2.25944822373394,2.00197468373178,0.0607782757372974,0.999954599867264,0.999954599867264,"DNMT3A/MAPT/MECP2/MAP1LC3A/CLDN1",5
"GO:0060117","GO:0060117","auditory receptor cell development","5/1470","18/11957",0.277777777777778,2.25944822373394,2.00197468373178,0.0607782757372974,0.999954599867264,0.999954599867264,"TRIOBP/TPRN/KCNQ1/WDPCP/CDH23",5
"GO:0090335","GO:0090335","regulation of brown fat cell differentiation","5/1470","18/11957",0.277777777777778,2.25944822373394,2.00197468373178,0.0607782757372974,0.999954599867264,0.999954599867264,"METRNL/ZBTB7B/PIM1/BMP7/SOX13",5
"GO:0034341","GO:0034341","response to type II interferon","18/1470","100/11957",0.18,1.46412244897959,1.74490244740887,0.0610834462103721,0.999954599867264,0.999954599867264,"ACTR2/GBP5/FLNB/CDC42EP4/GBP1/JAK1/JAK2/KIF5B/NOS2/PIM1/SP100/TRIM21/TYK2/CALM1/NLRC5/CLDN1/DNAJA3/VAMP3",18
"GO:0097250","GO:0097250","mitochondrial respirasome assembly","18/1470","100/11957",0.18,1.46412244897959,1.74490244740887,0.0610834462103721,0.999954599867264,0.999954599867264,"COX17/COX7A1/TMEM186/HIGD1A/NDUFAF8/TIMM21/NDUFS7/NDUFA9/NDUFB5/COA5/ECSIT/TTC19/DMAC2/NDUFAF7/COA1/SDHAF1/UQCC6/SLC25A33",18
"GO:0006576","GO:0006576","biogenic amine metabolic process","11/1470","54/11957",0.203703703703704,1.65692869740489,1.81139382853719,0.0613640839547585,0.999954599867264,0.999954599867264,"AZIN2/AFMID/ABAT/PNKD/AOC1/GCDH/MECP2/GDE1/VPS35/SLC1A1/SULT1A1",11
"GO:0071887","GO:0071887","leukocyte apoptotic process","19/1470","107/11957",0.177570093457944,1.44435755610655,1.72858710848646,0.0621725163302453,0.999954599867264,0.999954599867264,"RIPK3/CHEK2/CTSL/BBC3/CD274/IRF7/ARG2/LIPA/P2RX7/PKN1/EBF4/RAG1/BCL2/PERP/NOD2/CASP9/IRS2/DNAJA3/ORMDL3",19
"GO:0043279","GO:0043279","response to alkaloid","13/1470","67/11957",0.194029850746269,1.57824144583206,1.77697647120368,0.0622224335542835,0.999954599867264,0.999954599867264,"HDAC5/DNMT3A/ABAT/SPIDR/PDCD4/MBD1/MECP2/RYR1/RYR3/SLC1A1/MYRF/TMEM38A/ST8SIA2",13
"GO:0007601","GO:0007601","visual perception","16/1470","87/11957",0.183908045977011,1.4959105481273,1.73805533587096,0.0633702402625392,0.999954599867264,0.999954599867264,"CHM/CNGB1/DNAJC19/KIFC3/ELFN1/MYO9A/GPR143/MYO3A/RABGGTA/RP2/CDH23/ZIC2/ARL6/FAM161A/RGS9/UNC119",16
"GO:0071248","GO:0071248","cellular response to metal ion","22/1470","128/11957",0.171875,1.39803358843537,1.69502722246225,0.0641611102835391,0.999954599867264,0.999954599867264,"PPIF/CDKN1B/DLG4/ECT2/CPNE7/ANK3/ITPKA/MECP2/OGG1/SERPINF1/RYR1/RYR3/SLC39A8/SLC1A1/TFAP2A/TFR2/SLC25A23/MAP1LC3A/IQGAP1/CACNA1H/CLDN1/EIF2AK3",22
"GO:0002091","GO:0002091","negative regulation of receptor internalization","4/1470","13/11957",0.307692307692308,2.50277341705913,2.02962717674804,0.0654450851828357,0.999954599867264,0.999954599867264,"ANKRD13B/DLG4/UBQLN2/RIN3",4
"GO:0002093","GO:0002093","auditory receptor cell morphogenesis","4/1470","13/11957",0.307692307692308,2.50277341705913,2.02962717674804,0.0654450851828357,0.999954599867264,0.999954599867264,"TRIOBP/TPRN/WDPCP/CDH23",4
"GO:0032048","GO:0032048","cardiolipin metabolic process","4/1470","13/11957",0.307692307692308,2.50277341705913,2.02962717674804,0.0654450851828357,0.999954599867264,0.999954599867264,"DNAJC19/SLC27A1/MECP2/PGS1",4
"GO:0070486","GO:0070486","leukocyte aggregation","4/1470","13/11957",0.307692307692308,2.50277341705913,2.02962717674804,0.0654450851828357,0.999954599867264,0.999954599867264,"MSN/S100A8/S100A9/BMP7",4
"GO:0070571","GO:0070571","negative regulation of neuron projection regeneration","4/1470","13/11957",0.307692307692308,2.50277341705913,2.02962717674804,0.0654450851828357,0.999954599867264,0.999954599867264,"RGMA/PTPRS/KREMEN1/RTCA",4
"GO:0097384","GO:0097384","cellular lipid biosynthetic process","4/1470","13/11957",0.307692307692308,2.50277341705913,2.02962717674804,0.0654450851828357,0.999954599867264,0.999954599867264,"LIPA/CHPT1/AGPS/PLA2G4C",4
"GO:1901142","GO:1901142","insulin metabolic process","4/1470","13/11957",0.307692307692308,2.50277341705913,2.02962717674804,0.0654450851828357,0.999954599867264,0.999954599867264,"CPE/IDE/ERO1B/NLGN2",4
"GO:2000105","GO:2000105","positive regulation of DNA-templated DNA replication","4/1470","13/11957",0.307692307692308,2.50277341705913,2.02962717674804,0.0654450851828357,0.999954599867264,0.999954599867264,"CDK2/E2F8/DBF4B/CDC7",4
"GO:0015868","GO:0015868","purine ribonucleotide transport","6/1470","24/11957",0.25,2.03350340136054,1.89744282086653,0.065603656913883,0.999954599867264,0.999954599867264,"PANX1/SLC25A42/SLC25A4/SLC35B2/SLC17A9/SLC25A23",6
"GO:0019731","GO:0019731","antibacterial humoral response","9/1470","42/11957",0.214285714285714,1.7430029154519,1.80590178096197,0.0656558647473853,0.999954599867264,0.999954599867264,"WFDC12/DMBT1/HLA-E/NOD2/SLPI/SPRR2A/RNASE7/H2BC12/H2BC11",9
"GO:1902622","GO:1902622","regulation of neutrophil migration","9/1470","42/11957",0.214285714285714,1.7430029154519,1.80590178096197,0.0656558647473853,0.999954599867264,0.999954599867264,"CXCL8/MDK/CD99/MPP1/MYD88/RAC3/PERP/NOD2/XG",9
"GO:0019058","GO:0019058","viral life cycle","42/1470","271/11957",0.154981549815498,1.26062203479178,1.62475851691293,0.0661606255341834,0.999954599867264,0.999954599867264,"PDCD6IP/TRIM22/ADARB1/CTSB/CTSL/DDX3X/DDX6/EPS15/CLEC5A/IFIT5/NECTIN3/HSPA1A/HSPA1B/IDE/IFI27/IFIT1/CXCL8/MX1/OAS1/OAS2/OAS3/FURIN/SLC52A1/TMEM39A/EIF2AK2/PROX1/ZC3HAV1/ZNFX1/VPS18/RAD23A/BCL2/IFIH1/SLPI/TRIM21/TARBP2/VCP/TRIM8/CLDN1/RSAD2/ZBED1/APOBEC3B/ISG15",42
"GO:0009620","GO:0009620","response to fungus","8/1470","36/11957",0.222222222222222,1.80755857898715,1.81674899287837,0.0669737975298616,0.999954599867264,0.999954599867264,"MALT1/GPR15LG/MYD88/S100A8/S100A9/S100A12/RNASE7/USP15",8
"GO:0031571","GO:0031571","mitotic G1 DNA damage checkpoint signaling","7/1470","30/11957",0.233333333333333,1.89793650793651,1.84359972034832,0.0672088505745501,0.999954599867264,0.999954599867264,"CDK2/CDKN1B/PLK2/CHEK2/PML/PIDD1/RBM38",7
"GO:0044819","GO:0044819","mitotic G1/S transition checkpoint signaling","7/1470","30/11957",0.233333333333333,1.89793650793651,1.84359972034832,0.0672088505745501,0.999954599867264,0.999954599867264,"CDK2/CDKN1B/PLK2/CHEK2/PML/PIDD1/RBM38",7
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy","20/1470","115/11957",0.173913043478261,1.41461106181603,1.67264302266859,0.0678691326984795,0.999954599867264,0.999954599867264,"COX17/PPIF/COX7A1/ABCD1/ISCU/NUPR1/GIT1/IDE/KHK/NOS2/OAS1/P2RX7/SHMT2/PINK1/VCP/SLC25A23/SLC25A33/IRS2/KAT2B/PPP1R3F",20
"GO:0050905","GO:0050905","neuromuscular process","20/1470","115/11957",0.173913043478261,1.41461106181603,1.67264302266859,0.0678691326984795,0.999954599867264,0.999954599867264,"ADARB1/ADCY5/C12orf57/DLG4/DMPK/WASHC4/GAA/PNKD/MECP2/TMEM150C/VPS35/PRKD1/SLURP1/NLGN2/PEX5/RAC3/CDH23/STAC/TNNC2/XRCC1",20
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","21/1470","122/11957",0.172131147540984,1.40011709601874,1.66306367946078,0.0684043648516165,0.999954599867264,0.999954599867264,"CDK2/CDKN1B/PLK2/TOPBP1/CHEK2/EME1/E2F1/FANCD2/UFL1/FBXO6/DONSON/MRNIP/TAOK3/PML/PIDD1/RBM38/RAD1/BRCA1/WDR76/RHNO1/ZNF830",21
"GO:0010952","GO:0010952","positive regulation of peptidase activity","21/1470","122/11957",0.172131147540984,1.40011709601874,1.66306367946078,0.0684043648516165,0.999954599867264,0.999954599867264,"MALT1/DDX3X/GRAMD4/BBC3/GRN/SENP1/MAPT/IFT57/PIDD1/RET/S100A8/S100A9/PERP/PINK1/VCP/PRR7/SOX7/CASP8/CASP9/DNAJA3/EIF2AK3",21
"GO:0043525","GO:0043525","positive regulation of neuron apoptotic process","11/1470","55/11957",0.2,1.62680272108844,1.74432831871714,0.0685648760364519,0.999954599867264,0.999954599867264,"DDIT3/NUPR1/BBC3/GRN/MYB/TFAP2A/ST8SIA2/CASP4/CASP8/CASP9/CASP10",11
"GO:0006303","GO:0006303","double-strand break repair via nonhomologous end joining","13/1470","68/11957",0.191176470588235,1.55503201280512,1.71840612581179,0.0686603690154807,0.999954599867264,0.999954599867264,"POLQ/TOPBP1/PAXX/ASTE1/HMGB2/MRNIP/POLB/WRAP53/HMCES/XRCC1/RHNO1/NUDT16L1/KMT5C",13
"GO:0032611","GO:0032611","interleukin-1 beta production","13/1470","68/11957",0.191176470588235,1.55503201280512,1.71840612581179,0.0686603690154807,0.999954599867264,0.999954599867264,"MALT1/GBP5/PANX1/GIT1/JAK2/ARG2/MYD88/P2RX7/PML/NOD2/CPTP/CASP8/CD36",13
"GO:0032651","GO:0032651","regulation of interleukin-1 beta production","13/1470","68/11957",0.191176470588235,1.55503201280512,1.71840612581179,0.0686603690154807,0.999954599867264,0.999954599867264,"MALT1/GBP5/PANX1/GIT1/JAK2/ARG2/MYD88/P2RX7/PML/NOD2/CPTP/CASP8/CD36",13
"GO:0009266","GO:0009266","response to temperature stimulus","22/1470","129/11957",0.170542635658915,1.38719611875758,1.65537418820583,0.068766415715655,0.999954599867264,0.999954599867264,"TRPV3/EPHB1/FGF1/ACOT11/METRNL/HSPA1A/HSPA1B/HSPA6/ACADM/CXCL10/SLC27A1/LIPA/MAPT/PLAC8/TCIM/SCN9A/ST8SIA1/STAC/VCP/EIF2B5/DNAJA3/EIF2AK3",22
"GO:0007269","GO:0007269","neurotransmitter secretion","16/1470","88/11957",0.181818181818182,1.47891156462585,1.68816768258982,0.0690098122926118,0.999954599867264,0.999954599867264,"SNAP47/STXBP5/PNKD/GIT1/P2RX7/VPS18/RAB5A/SNCG/SLC30A1/DOC2B/SYNGR3/TSPOAP1/CADPS2/RPH3AL/RIMS3/SV2A",16
"GO:0099643","GO:0099643","signal release from synapse","16/1470","88/11957",0.181818181818182,1.47891156462585,1.68816768258982,0.0690098122926118,0.999954599867264,0.999954599867264,"SNAP47/STXBP5/PNKD/GIT1/P2RX7/VPS18/RAB5A/SNCG/SLC30A1/DOC2B/SYNGR3/TSPOAP1/CADPS2/RPH3AL/RIMS3/SV2A",16
"GO:0030858","GO:0030858","positive regulation of epithelial cell differentiation","10/1470","49/11957",0.204081632653061,1.66000277662085,1.73320676782252,0.0716097971375967,0.999954599867264,0.999954599867264,"CD24/FGF2/SFN/PKP1/AHI1/PTCH1/BMP7/SULT2B1/VEZF1/ATOH8",10
"GO:0051651","GO:0051651","maintenance of location in cell","29/1470","179/11957",0.162011173184358,1.31780108691521,1.60388086192395,0.0720625685112647,0.999954599867264,0.999954599867264,"DBN1/DDIT3/MTLN/FGF2/FLNA/MORC3/GAA/ANK3/CXCL10/ITPR2/CHCHD10/P2RX7/P2RY6/PLCD1/PML/PRKD1/TWF1/RYR1/RYR3/S100A8/S100A9/CXCL11/PINK1/SP100/TMEM38A/SLC25A23/CALM1/SCIN/HAP1",29
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis","19/1470","109/11957",0.174311926605505,1.41785558260001,1.6407519215048,0.0723576056747431,0.999954599867264,0.999954599867264,"PDCD6IP/ACTR2/JTB/CIT/ECT2/ZFYVE26/ANK3/ARF6/STMN1/ARL3/ALKBH4/TTC19/SEPTIN3/LZTS2/SPIRE2/RAB11A/IQGAP1/UNC119/MTMR4",19
"GO:0016079","GO:0016079","synaptic vesicle exocytosis","12/1470","62/11957",0.193548387096774,1.57432521395655,1.6974519565175,0.0724432163423159,0.999954599867264,0.999954599867264,"SNAP47/STXBP5/GIT1/P2RX7/VPS18/RAB5A/DOC2B/SYNGR3/CADPS2/RPH3AL/RIMS3/SV2A",12
"GO:0062208","GO:0062208","positive regulation of pattern recognition receptor signaling pathway","12/1470","62/11957",0.193548387096774,1.57432521395655,1.6974519565175,0.0724432163423159,0.999954599867264,0.999954599867264,"GBP5/DDX3X/ZDHHC5/HSPA1A/HSPA1B/MYD88/DDX60/PRKD1/ZC3HAV1/RSAD2/CD36/USP15",12
"GO:0120032","GO:0120032","regulation of plasma membrane bounded cell projection assembly","28/1470","172/11957",0.162790697674419,1.32414174972315,1.60309916792732,0.0725226381287438,0.999954599867264,0.999954599867264,"ACTR2/ABI2/RAB3IP/CDC42EP5/KANK1/ATMIN/CDC42EP4/INTU/ARF6/RHOG/MAP4/WRAP73/P2RX7/WDPCP/MYO3A/WDR44/ODF2L/TWF1/RAB5A/ATG3/FUZ/NDEL1/RAB11A/HAP1/IFT20/CROCC/CCP110/IFT140",28
"GO:0097530","GO:0097530","granulocyte migration","21/1470","123/11957",0.170731707317073,1.38873403019744,1.62242758121909,0.0733607195626269,0.999954599867264,0.999954599867264,"IL34/EDN2/CXCL8/CXCR1/CXCR2/CXCL10/MDK/CD99/MPP1/MYD88/MAPK3/RAC3/S100A7/S100A8/S100A9/S100A12/CCL22/CXCL11/PERP/NOD2/XG",21
"GO:0006284","GO:0006284","base-excision repair","9/1470","43/11957",0.209302325581395,1.70246796392976,1.7276586522522,0.0743887922020418,0.999954599867264,0.999954599867264,"POLQ/LIG1/OGG1/POLB/POLD1/RPA3/UNG/XRCC1/MBD4",9
"GO:0010837","GO:0010837","regulation of keratinocyte proliferation","9/1470","43/11957",0.209302325581395,1.70246796392976,1.7276586522522,0.0743887922020418,0.999954599867264,0.999954599867264,"INTU/SFN/GPR15LG/MDK/IFT57/PRKD1/SLURP1/PTCH1/IFT80",9
"GO:0060396","GO:0060396","growth hormone receptor signaling pathway","5/1470","19/11957",0.263157894736842,2.14052989616899,1.86270325496785,0.0744584012402773,0.999954599867264,0.999954599867264,"JAK1/JAK2/LEPROT/TYK2/GDF15",5
"GO:0097494","GO:0097494","regulation of vesicle size","5/1470","19/11957",0.263157894736842,2.14052989616899,1.86270325496785,0.0744584012402773,0.999954599867264,0.999954599867264,"RAB3B/RAB5A/RIN3/PICALM/RAB11A",5
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway","36/1470","230/11957",0.156521739130435,1.27314995563443,1.56602098105013,0.0748465199178798,0.999954599867264,0.999954599867264,"GBP5/DDX3X/GRAMD4/WASHC4/RIGI/ZDHHC5/FFAR2/CD274/BIRC3/HSPA1A/HSPA1B/IRF7/LAMP2/MYD88/OAS1/OAS3/ECSIT/DDX60/PRKD1/EIF2AK2/ZC3HAV1/PTPRS/S100A8/S100A9/GPATCH3/NOD2/IFIH1/TARBP2/NLRX1/CPTP/SQSTM1/NMI/RSAD2/CD36/TRIL/USP15",36
"GO:0050953","GO:0050953","sensory perception of light stimulus","16/1470","89/11957",0.179775280898876,1.46229458075365,1.63889459709476,0.0749753707313696,0.999954599867264,0.999954599867264,"CHM/CNGB1/DNAJC19/KIFC3/ELFN1/MYO9A/GPR143/MYO3A/RABGGTA/RP2/CDH23/ZIC2/ARL6/FAM161A/RGS9/UNC119",16
"GO:1904064","GO:1904064","positive regulation of cation transmembrane transport","16/1470","89/11957",0.179775280898876,1.46229458075365,1.63889459709476,0.0749753707313696,0.999954599867264,0.999954599867264,"FLNA/NIPSNAP2/ANK3/CXCL10/KCNQ1/P2RX7/P2RY6/FXYD6/SCN1B/CXCL11/WNK2/STAC/STIM1/CALM1/HAP1/NOS1AP",16
"GO:0043001","GO:0043001","Golgi to plasma membrane protein transport","8/1470","37/11957",0.216216216216216,1.75870564441993,1.73046187667162,0.0766580982824131,0.999954599867264,0.999954599867264,"GGA2/ATP2C1/ANK3/RAB34/BLZF1/RAB11A/PKDCC/VAMP3",8
"GO:0170040","GO:0170040","proteinogenic amino acid catabolic process","8/1470","37/11957",0.216216216216216,1.75870564441993,1.73046187667162,0.0766580982824131,0.999954599867264,0.999954599867264,"GCAT/GLDC/GOT1/ARG2/NOS2/AADAT/PRODH/MCCC1",8
"GO:0010971","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","6/1470","25/11957",0.24,1.95216326530612,1.784229808996,0.0777245099335452,0.999954599867264,0.999954599867264,"CDK4/RAD51C/SMARCD3/DBF4B/CDC7/RAB11A",6
"GO:0035767","GO:0035767","endothelial cell chemotaxis","6/1470","25/11957",0.24,1.95216326530612,1.784229808996,0.0777245099335452,0.999954599867264,0.999954599867264,"FGF1/FGF2/GAB1/CCN3/PRKD1/PLEKHG5",6
"GO:0060122","GO:0060122","inner ear receptor cell stereocilium organization","6/1470","25/11957",0.24,1.95216326530612,1.784229808996,0.0777245099335452,0.999954599867264,0.999954599867264,"IFT27/TRIOBP/TPRN/MKS1/CDH23/IFT20",6
"GO:0140448","GO:0140448","signaling receptor ligand precursor processing","6/1470","25/11957",0.24,1.95216326530612,1.784229808996,0.0777245099335452,0.999954599867264,0.999954599867264,"ADAM10/CPE/CTSL/FURIN/ERO1B/PCSK7",6
"GO:0006937","GO:0006937","regulation of muscle contraction","19/1470","110/11957",0.172727272727273,1.40496598639456,1.59748460929098,0.0778487466313284,0.999954599867264,0.999954599867264,"MYL9/C12orf57/ADRA2C/DMPK/ABAT/DSC2/DSP/EDN2/ZDHHC21/JUP/KCNQ1/PPP1R12B/ASB3/PRKD1/STC1/TNNC2/TMEM38A/CALM1/ORMDL3",19
"GO:0048536","GO:0048536","spleen development","7/1470","31/11957",0.225806451612903,1.83671274961598,1.74636821231582,0.0780091694211698,0.999954599867264,0.999954599867264,"RIPK3/LIPA/NFKB2/COA5/POLB/PKN1/BCL2",7
"GO:0007219","GO:0007219","Notch signaling pathway","23/1470","138/11957",0.166666666666667,1.35566893424036,1.57333461246026,0.078596276407213,0.999954599867264,0.999954599867264,"ADAM10/CDKN1B/PTP4A3/PDCD10/PRAG1/HEY1/NEPRO/GOT1/FOXA1/MECP2/NOTCH4/CCN3/SLC35C1/BMP2K/TCIM/POGLUT1/ROBO2/PERP/NOD2/BMP7/SORBS2/RITA1/CBFA2T2",23
"GO:0030308","GO:0030308","negative regulation of cell growth","23/1470","138/11957",0.166666666666667,1.35566893424036,1.57333461246026,0.078596276407213,0.999954599867264,0.999954599867264,"CDKN1B/CDKN2C/DDX3X/HSPA1A/HSPA1B/ING1/MECP2/CCN3/PML/EAF2/RGMA/PTPRS/BCL2/RNF6/RYK/TSPYL2/BRCA1/JADE1/SESN2/PSRC1/NTN1/EI24/CDA",23
"GO:0006941","GO:0006941","striated muscle contraction","22/1470","131/11957",0.16793893129771,1.36601755205899,1.57704690038578,0.0786463058353428,0.999954599867264,0.999954599867264,"C12orf57/DMPK/DSC2/DSP/FLNA/GAA/JUP/KCNQ1/ARG2/ASB3/PRKD1/RYR1/RYR3/SCN1B/SCN8A/SCN9A/STAC/STC1/TNNC2/TMEM38A/CALM1/NOS1AP",22
"GO:0010212","GO:0010212","response to ionizing radiation","22/1470","131/11957",0.16793893129771,1.36601755205899,1.57704690038578,0.0786463058353428,0.999954599867264,0.999954599867264,"TOPBP1/CHEK2/IKBIP/DNMT3A/ECT2/FANCD2/SPIDR/BBC3/CXCL10/MECP2/MRNIP/PML/POLB/RAD1/BCL2/FIGNL1/NABP1/BRCA1/VCAM1/RHNO1/TSPYL5/TNKS1BP1",22
"GO:0045088","GO:0045088","regulation of innate immune response","55/1470","371/11957",0.148247978436658,1.20585107358307,1.50799296541787,0.0792205565629766,0.999954599867264,0.999954599867264,"USP18/GBP5/DDX3X/GRAMD4/WASHC4/RIGI/ZDHHC5/SAMHD1/GFER/SFN/FFAR2/GRN/CD274/HLA-E/HLA-G/HMGB2/BIRC3/HSPA1A/HSPA1B/IRF7/LAMP2/MMP12/MYD88/OAS1/OAS3/ECSIT/PIM1/DDX60/PRKD1/EIF2AK2/ZC3HAV1/ZNFX1/PTPRS/S100A8/S100A9/GPATCH3/NOD2/IFIH1/POLR3D/TRIM21/STAT2/TARBP2/YWHAZ/NLRX1/CPTP/CASP8/NLRC5/SQSTM1/DNAJA3/NMI/RSAD2/CD36/ISG15/TRIL/USP15",55
"GO:0044774","GO:0044774","mitotic DNA integrity checkpoint signaling","15/1470","83/11957",0.180722891566265,1.47000245881485,1.60866880595121,0.0798289461304882,0.999954599867264,0.999954599867264,"CDK2/CDKN1B/PLK2/TOPBP1/CHEK2/EME1/FANCD2/DONSON/MRNIP/TAOK3/PML/PIDD1/RBM38/BRCA1/ZNF830",15
"GO:0006334","GO:0006334","nucleosome assembly","12/1470","63/11957",0.19047619047619,1.54933592484613,1.63670457224509,0.0799515110141016,0.999954599867264,0.999954599867264,"CHAF1A/H1-2/HMGB2/MCM2/ASF1B/RBBP4/TSPYL2/H4C9/TSPYL5/H2BC11/H1-10/SART3",12
"GO:1904019","GO:1904019","epithelial cell apoptotic process","12/1470","63/11957",0.19047619047619,1.54933592484613,1.63670457224509,0.0799515110141016,0.999954599867264,0.999954599867264,"CDKN1B/DNMT3A/E2F1/ITGB3BP/NUPR1/JAK2/ARF6/MDK/SERPINB13/BCL2/BID/CASP9",12
"GO:0060491","GO:0060491","regulation of cell projection assembly","28/1470","174/11957",0.160919540229885,1.30892172961138,1.53681336798999,0.0812968780445557,0.999954599867264,0.999954599867264,"ACTR2/ABI2/RAB3IP/CDC42EP5/KANK1/ATMIN/CDC42EP4/INTU/ARF6/RHOG/MAP4/WRAP73/P2RX7/WDPCP/MYO3A/WDR44/ODF2L/TWF1/RAB5A/ATG3/FUZ/NDEL1/RAB11A/HAP1/IFT20/CROCC/CCP110/IFT140",28
"GO:0010819","GO:0010819","regulation of T cell chemotaxis","4/1470","14/11957",0.285714285714286,2.32400388726919,1.85576315758031,0.0830285784562314,0.999954599867264,0.999954599867264,"ADAM10/CXCL10/S100A7/OXSR1",4
"GO:0010842","GO:0010842","retina layer formation","4/1470","14/11957",0.285714285714286,2.32400388726919,1.85576315758031,0.0830285784562314,0.999954599867264,0.999954599867264,"TSPAN12/AHI1/SLC1A1/TFAP2A",4
"GO:0016074","GO:0016074","sno(s)RNA metabolic process","4/1470","14/11957",0.285714285714286,2.32400388726919,1.85576315758031,0.0830285784562314,0.999954599867264,0.999954599867264,"NUDT16/FBL/EXOSC5/TENT4B",4
"GO:0031998","GO:0031998","regulation of fatty acid beta-oxidation","4/1470","14/11957",0.285714285714286,2.32400388726919,1.85576315758031,0.0830285784562314,0.999954599867264,0.999954599867264,"MTLN/ABCD1/ACACB/IRS2",4
"GO:0033033","GO:0033033","negative regulation of myeloid cell apoptotic process","4/1470","14/11957",0.285714285714286,2.32400388726919,1.85576315758031,0.0830285784562314,0.999954599867264,0.999954599867264,"CLEC5A/IRF7/BCL2/NOD2",4
"GO:0042219","GO:0042219","cellular modified amino acid catabolic process","4/1470","14/11957",0.285714285714286,2.32400388726919,1.85576315758031,0.0830285784562314,0.999954599867264,0.999954599867264,"ALDH1L1/GGT7/PRODH/AASDHPPT",4
"GO:0044027","GO:0044027","negative regulation of gene expression via chromosomal CpG island methylation","4/1470","14/11957",0.285714285714286,2.32400388726919,1.85576315758031,0.0830285784562314,0.999954599867264,0.999954599867264,"DNMT3A/HELLS/MECP2/BRCA1",4
"GO:0051782","GO:0051782","negative regulation of cell division","4/1470","14/11957",0.285714285714286,2.32400388726919,1.85576315758031,0.0830285784562314,0.999954599867264,0.999954599867264,"INTU/GPR15LG/PTCH1/E2F8",4
"GO:0070234","GO:0070234","positive regulation of T cell apoptotic process","4/1470","14/11957",0.285714285714286,2.32400388726919,1.85576315758031,0.0830285784562314,0.999954599867264,0.999954599867264,"BBC3/CD274/P2RX7/PERP",4
"GO:0072683","GO:0072683","T cell extravasation","4/1470","14/11957",0.285714285714286,2.32400388726919,1.85576315758031,0.0830285784562314,0.999954599867264,0.999954599867264,"RIPK3/CD99/XG/IL27RA",4
"GO:1902307","GO:1902307","positive regulation of sodium ion transmembrane transport","4/1470","14/11957",0.285714285714286,2.32400388726919,1.85576315758031,0.0830285784562314,0.999954599867264,0.999954599867264,"ANK3/FXYD6/SCN1B/WNK2",4
"GO:1904507","GO:1904507","positive regulation of telomere maintenance in response to DNA damage","4/1470","14/11957",0.285714285714286,2.32400388726919,1.85576315758031,0.0830285784562314,0.999954599867264,0.999954599867264,"TFPT/ACTR5/ACTL6A/RUVBL1",4
"GO:0006520","GO:0006520","amino acid metabolic process","31/1470","196/11957",0.158163265306122,1.28650215188116,1.51411821988376,0.0833932599953146,0.999954599867264,0.999954599867264,"HIBADH/AZIN2/AFMID/ABAT/GCAT/PHGDH/GCDH/GLDC/GOT1/PYCR2/ARG2/MECP2/ALDH6A1/MSRA/MTHFR/NOS2/PCCA/AADAT/PRODH/MCCC1/PSPH/PYCR1/BCAT1/BCAT2/AASDHPPT/SLC39A8/SHMT2/WARS1/DGLUCY/PCBD2/GMPS",31
"GO:0010596","GO:0010596","negative regulation of endothelial cell migration","9/1470","44/11957",0.204545454545455,1.66377551020408,1.65144068276868,0.0838021294508765,0.999954599867264,0.999954599867264,"HDAC5/PDCD10/FGF2/PATZ1/JUP/MECP2/SERPINF1/SP100/STC1",9
"GO:0034599","GO:0034599","cellular response to oxidative stress","34/1470","218/11957",0.155963302752294,1.26860762653685,1.4985009458758,0.0846896042483286,0.999954599867264,0.999954599867264,"PPIF/PPARGC1A/RIPK3/PDCD10/PPARGC1B/DHFR/ECT2/ABCD1/FANCC/FANCD2/GJB2/PYCR2/HSPA1A/HSPA1B/MAPT/MGAT3/MSRA/MYB/OGG1/PML/PRKD1/CBX8/TBC1D24/MEAK7/PEX5/PYCR1/PINK1/SLC1A1/BMP7/SESN2/MAP1LC3A/KAT2B/FADS2/CD36",34
"GO:0070232","GO:0070232","regulation of T cell apoptotic process","8/1470","38/11957",0.210526315789474,1.71242391693519,1.64678296491275,0.087137129152091,0.999954599867264,0.999954599867264,"RIPK3/BBC3/CD274/ARG2/P2RX7/RAG1/BCL2/PERP",8
"GO:0071902","GO:0071902","positive regulation of protein serine/threonine kinase activity","17/1470","98/11957",0.173469387755102,1.41100236012772,1.52953459969417,0.0887667520941996,0.999954599867264,0.999954599867264,"CD24/PDCD10/IL34/DDX3X/DIPK2A/FGF1/FGF2/TAOK3/PIM1/PROX1/TCIM/S100A12/TRAF2/MAP3K12/CALM1/PSRC1/SYAP1",17
"GO:0072329","GO:0072329","monocarboxylic acid catabolic process","17/1470","98/11957",0.173469387755102,1.41100236012772,1.52953459969417,0.0887667520941996,0.999954599867264,0.999954599867264,"SLC27A4/ECI1/MTLN/ABCD1/GCDH/MCAT/ACAA1/HADH/ACACB/ACADM/IDUA/PCCA/DCXR/CYP2W1/PEX5/SESN2/IRS2",17
